,full_text,username,Kategori,created_at,tweet_english
846,visi misi prabowo gibran keberlanjutan seni budaya bangsa 17program prioritaspragibs,Techs_addict,Capres,Fri Dec 15 04:00:50 +0000 2023,Vision and Mission of Prabowo Gibran Sustainability of the National Arts Culture 17 Priority Programs Pragib
847,kepemimpinan berkarakter prabowo gibran siap berantas kemiskinan 17program prioritaspragibs,sofi_hina,Capres,Fri Dec 15 04:00:46 +0000 2023,Prabowo Gibran character leadership is ready to eradicate poverty 17 Priority Priority Programs
848,kewirausahaan kekuatan utama meningkatkan daya saing bersama prabowo gibran 17program prioritaspragibs,irfnmaulana676,Capres,Fri Dec 15 04:00:45 +0000 2023,Entrepreneurship The main force increases competitiveness with Prabowo Gibran 17 Priority Program Priority
849,esty j cayah rabowo pantesan si ahnilanzar berbuih buih belain pindah ikn jrizal andhy laksono,OrangAwak17,Capres,Fri Dec 15 04:00:45 +0000 2023,ESTY J CAYAH RABOWO PANTISI SI AHNILIZAR BLUH BLIH BELAH MOVED IKN Jrizal Andhy Laksono
850,ibran gen ibran tweet rabowo pemimpin tidak banyak bertele kerja cepat mendapatkan hasil bagus masyarakat senang,Panjay25,Capres,Fri Dec 15 04:00:44 +0000 2023,Ibran Gen Ibran Tweet Rabowo The leader does not have much wordy work quickly to get good results for good people
851,ahnilanzar rabowo masa fitnah kayak gini pak,Alis_tora,Capres,Fri Dec 15 04:00:43 +0000 2023,"Ahnilaszar Rabowo is slander like this, sir"
852,pemerataan ekonomi prabowo gibran siap menyelaraskan indonesia sejahtera 17program prioritaspragibs,caesyaliebert,Capres,Fri Dec 15 04:00:41 +0000 2023,Prabowo Gibran's economic equality is ready to harmonize Indonesia prosperous 17 priority programs
853,iataslampu az lira ndre rosiade sebut tahun brow pak prabowo mencalon intinya makanya putar ulang aja vidionya retorika nya memang jago dp 0 gagal oc gagal sumur resapan gagal bisa ingat jis itupun jis tidak terlalu penting dki ini,DamanikRanger,Capres,Fri Dec 15 04:00:41 +0000 2023,"ItasLampu az Lira Ndre Rosiade said the year Brow Pak Prabowo noned the point, so just play the video of the video rhetoric is indeed good"
854,etikcom etiksumut kemaren dukung prabowo besok dukung anis pas pencoblosanbdukung ganjar tmen gw bgt tuh kata temen gw penting duit,dalban3645,Capres,Fri Dec 15 04:00:41 +0000 2023,detikcom detiksumut yesterday support Prabowo tomorrow support Anies when the voting supports Ganjar Tmen I really say my friend is important money
855,masa depan lebih baik dimulai kebijakan kebijakan prabowo gibran 17program prioritaspragibs,AdibahFitra,Capres,Fri Dec 15 04:00:39 +0000 2023,The future is better to begin Prabowo Gibran policy 17 priority programs
856,9propaganda niesbaswedan rabowo klau begini lu jelasin trus kok 2 2nya jdi mentri jokowi brarti bener apa di ucapkan pa anis trus orang itu mau jadi presiden sory yeee,Nookie69696,Capres,Fri Dec 15 04:00:37 +0000 2023,"9 Propagandanda Niesbaswedan Rabowo If you explain, you explain, then 2 2 Joki Jokowi is really what the person said, then the person wants to be President Sory Yeee"
857,uhammad saewad bayangin bib kalo sampai rekonsiliasi mungkin rakyat indonesia perang saudara prabowo saja memerintahkan lawan bib tp kan gk elok perang saudara,Teta_dinul,Capres,Fri Dec 15 04:00:37 +0000 2023,UHAMMAD SAEWAD ABOUT BIB If until the reconciliation may be the Indonesian people Prabowo's civil war alone ordered the opponent BIB but it is not beautiful.
858,prabowo gibran melestarikan seni budaya masa depan gemilang bangsa 17program prioritaspragibs,Saeful_Alpha,Capres,Fri Dec 15 04:00:37 +0000 2023,Prabowo Gibran preserves the future cultural arts of the nation's brilliant 17 priority programs
859,400 t kampanye prabowo,zegess,Capres,Fri Dec 15 04:00:30 +0000 2023,400 T Prabowo Campaign
860,eraloebss ibran tweet rabowo olkar id erindra atuakrajoangek si id hera hera kalo ngebuzzer kamu gak makan asuu,Menjjulang,Capres,Fri Dec 15 04:00:29 +0000 2023,Eraloebss Ibran Tweet Rabowo Olkar ID Erindra or Atuakrajoangek the ID Hera Hera if you don't eat ASUU
861,pelestarian alam prabowo gibran dedikasi lingkungan hidup bersih 17program prioritaspragibs,meirachaniago,Capres,Fri Dec 15 04:00:29 +0000 2023,preservation of the natural nature of Prabowo Gibran dedication of the clean environment 17 Priority Program Priority
862,twitter banyak anis ig fb seimbang tiktok full prabowo,RizaldiHalid,Capres,Fri Dec 15 04:00:29 +0000 2023,Twitter Many Anis IG Fb Balanced Tiktok Full Prabowo
863,ryprasetyo85 rabowo calon suami ibu bacaleg awokwokwokwok,amp_jkt,Capres,Fri Dec 15 04:00:28 +0000 2023,Aprasetyo85 Prabowo Candidate Husband Mother Awokwokwokwok Candidate
864,erbabumerapi1 akannewbo19526 willight loid rabowo sekali kali pendukung si ulix perlu dihajar mas prinsip kampret sopan segan kampret kurang ajar hajar,PUTRY_NUSANTARA,Capres,Fri Dec 15 04:00:28 +0000 2023,"ERBABUMATERATI1 ARMANNEWBO19526 WILLIGHT LOID RABOWO Once the supporters of the Ulix need to be beaten up, the principle"
865,uliaaanidiya depan taruna akmil prabowo ingatkan pengabdian pengorbanan prajurit tni bersifat selamanya dekade08,tinaintandwi_,Capres,Fri Dec 15 04:00:25 +0000 2023,Uliaaidiya in front of the Taruna Akmil Prabowo reminded the sacrifice of TNI soldiers to be forever decade08
868,esty j cayah rabowo pantesan ngotot bgt bilangnya siap mati ternyata geinginy hasil ai masih ngejar duit,d4rAhb1RU_,Capres,Fri Dec 15 04:00:22 +0000 2023,"Esty J Cayah Rabowo wanted so insistent said he was ready to die, it turned out that the results of AI were still chasing money"
869,irindatanglagi rabowo dulu sekarang prabowo sdh beda lagi dilingkaran garis keras lebih santuy,MaeKelly251041,Capres,Fri Dec 15 04:00:22 +0000 2023,@Airindatanglagi Prabowo used to be different again in the hard -line circle of Santuy
870,program program prabowo gibran menjadi instrumen krusial menjawab tantangan pembangunan dihadapi indonesia 17program prioritaspragibs,YJobrin,Capres,Fri Dec 15 04:00:21 +0000 2023,The Prabowo Gibran program became a crucial instrument to answer the challenges of development faced by Indonesia 17 Priority Program Priority
871,prabowo gibran mengukir sejarah pemerataan ekonomi meningkatkan kualitas pendidikan 17program prioritaspragibs,AnalaTiara,Capres,Fri Dec 15 04:00:20 +0000 2023,Prabowo Gibran carved out the history of economic equity to improve the quality of education 17 Priority Program Priority
872,prabowo ajak taruna taruni akmil ikutin prestasi senior ingintivasi hidup dekade08,yuliaaanidiya_,Capres,Fri Dec 15 04:00:17 +0000 2023,Prabowo invited Taruna Taruni Akmil to participate
875,uliaaanidiya nusron prabowo memutuskan menjadi oposisi hal adalah bentuk panggilan negara dekade08,_andresptraa,Capres,Fri Dec 15 04:00:14 +0000 2023,Uliaaidiya Nusron Prabowo decided to be an opposition to the form of a decade 08 state call
876,eraloebss erindra rabowo pemimpin hipokrit cenderung akan menghargai rakyat bahkan tak segan segan mengkhianati orang telah memberi suara dirinya tengah jabatannya kepala daerah malah maju pilpres,mau_nawar,Capres,Fri Dec 15 04:00:14 +0000 2023,"Eraloebss Erindra Rabowo Hypocritor leader tends to respect the people not hesitate to betray people who have voted in the middle of the regional head, instead advanced the presidential election"
877,masa depan hijau prabowo gibran komitmen pelestarian lingkungan hidup 17program prioritaspragibs,warso0048,Capres,Fri Dec 15 04:00:13 +0000 2023,Prabowo Gibran Green Future Commitment to Environmental Preservation 17 Priority Program Priority
878,ibran gen ibran tweet rabowo kota solo skarang uda maju karna kerja cepetnya mas gibran,sarahhsna,Capres,Fri Dec 15 04:00:11 +0000 2023,Ibran Gen Ibran Tweet Rabowo City of Solo now advanced because of the fast work of Mas Gibran
879,ivanzahere artaisocmed niesbaswedan rabowo habis keluar goa bang jadi syok,alam_pondok,Capres,Fri Dec 15 04:00:10 +0000 2023,Ivanzarere Partyisocmed Anies Baswedan Prabowo After Leaving Goa Bang so shocked
880,avan eka ulaeinginn avidnurbianto gatau timses spontan emang cukup organik sih awalnya yang buat prabowo sama cipung geinginy katanya akhirnya keterusan deh tuh pake ai,azqalfad,Capres,Fri Dec 15 04:00:08 +0000 2023,"Avan Eka Ulaeinginnn Avidnurbianto Gatau spontaneous timses were quite organic, initially what made Prabowo and Cipung Geinty said that finally it continued to use AI"
882,ffandiasry eipri artaisocmed artono adjem ktp indonesia om tepatnya ktp riau ye rabowo,onang_kea,Capres,Fri Dec 15 04:00:02 +0000 2023,Ffandiasry Eipri Artaisocmed Artono Adjem Indonesia KTP Om precisely Riau KTP Ye Rabowo
883,ekonomi kreatif berkembang prabowo gibran siapkan fondasi kejayaan nasional 17program prioritaspragibs,christinaimels,Capres,Fri Dec 15 04:00:00 +0000 2023,Creative Economy developed Prabowo Gibran prepares the foundation of national glory 17 Priority Program Priority
887,wakil ketua tim kampanye nasional tkn prabowo subianto gibran rakabuming raka ahmad muzani menyebutkan pihaknya sadar masyarakat meremehkan kemampuan gibran berdebat,tribunnewswiki,Capres,Fri Dec 15 04:00:00 +0000 2023,Deputy Chairman of TKN National Campaign Team Prabowo Subianto Gibran Rakabuming Raka Ahmad Muzani said that his party was aware of the community underestimating the ability of Gibran to debate
888,ndre rosiade aja belain prabowo kerjanya pengkhianatan mulu gak capek apa ojoneinginingintwice menolak lupa,NinaSriwatiii,Capres,Fri Dec 15 03:59:57 +0000 2023,"Andre Rosiade, just buy Prabowo, his betrayal is not tired of what OjoneinginingintWice refused to forget"
889,rakyat memberikan dukungan sepenuh hati program program prabowo gibran menghadapi tantangan ekonomi berat 17program prioritaspragibs,RiriHandayani_3,Capres,Fri Dec 15 03:59:54 +0000 2023,The people provide whole -hearted support of the Prabowo Gibran program program facing severe economic challenges 17 Priority Programs Priority
890,eraloebss dasar buzzer prabowo pembegal mk ngasih nomer aja gak aktif perut sendiri kenyang aja dipikirin,Menjjulang,Capres,Fri Dec 15 03:59:54 +0000 2023,eraloebss basic buzzer prabowo thwarting MK just gives the number not actively your own stomach is full just thinking about it
891,prabowo gibran memahami pentingnya menjaga lingkungan keseimbangan ekosistem 17program prioritaspragibs,AisyahRenda,Capres,Fri Dec 15 03:59:52 +0000 2023,Prabowo Gibran understands the importance of protecting the Ecosystem Balance Environment 17 Priority Priority Programs
892,ndre rosiade prabowo soal ham ngoinginng doang lakuinnya susah banget pak lueocean217734 menolak lupa,FHunggai,Capres,Fri Dec 15 03:59:51 +0000 2023,"Ndre Rosiade Prabowo about Human Rights Ngoinginng just do it, it's really hard, Mr. Lueocean217734 refused to forget"
893,kualitas layanan transportasi umum lebih baik impian prabowo gibran indonesia lebih maju 17program prioritaspragibs,cakrabeenn,Capres,Fri Dec 15 03:59:50 +0000 2023,The quality of public transportation services is better for the dreams of Prabowo Gibran Indonesia more advanced priority programs
894,bersama prabowo gibran kita tingkatkan kualitas pendidikan indonesia 17program prioritaspragibs,aditpramanaa_,Capres,Fri Dec 15 03:59:50 +0000 2023,Together with Prabowo Gibran we improve the quality of Indonesian education 17 Priority Program Priority
895,ndre rosiade serius deh liat aja rekamannya dikit debat kemaren prabowo bilang mau benerin masalah ham osumlah menolak lupa,MuhammadInzagh,Capres,Fri Dec 15 03:59:49 +0000 2023,"Andre Rosiade was serious about the recording a little debate yesterday Prabowo said that he wanted to fix the human rights problem, refused to forget"
896,ibran gen ibran tweet rabowo inginmen pemilu kita manfaatkan bareng pilih prabowo gibran,sarahhsna,Capres,Fri Dec 15 03:59:47 +0000 2023,Ibran Gen Ibran Tweet Rabowo Want We Utilize Elections Together with Prabowo Gibran
897,obeh2022 mas sobati konsisten mendukung prabowo prabowo sobari rival jokowi sekarang kan akuran kok diserang bar,Saguplo13,Capres,Fri Dec 15 03:59:38 +0000 2023,"OBEH2022 Mas Sobati consistently supports Prabowo Prabowo Sobari Rival Jokowi now, why is it attacked by a bar"
898,asbil lbs sdh menemukan cara inginve prabowo gi bra n,MuMaryanto,Capres,Fri Dec 15 03:59:38 +0000 2023,Asbil LBS has found a way to want Prabowo Gibran
900,ayo genz liat debat capres siapa capres pilihan kalian so pilih bisa ngatur negara menguasai geopolitik global dong ayah dong gas menang satu putaran lunas,BANGSAygSUJUD,Capres,Fri Dec 15 03:59:36 +0000 2023,"Come on, Genz see the candidate debate, who is the presidential candidate for your choice so you choose to set the country to master the global geopolitics, my father's gas wins one round of full round"
901,ibran gen ibran tweet rabowo pemimpin selalu memikirkan warganya pantesan disenangi sama warga,Panjay25,Capres,Fri Dec 15 03:59:36 +0000 2023,"Ibran Gen Ibran Tweet Rabowo The leader always thinks of his citizens, they are loved by residents"
902,3 capres emang pak prabowo tegas melanjutkan,IsmailSola___,Capres,Fri Dec 15 03:59:32 +0000 2023,"3 presidential candidates, Mr. Prabowo is firmly continued"
903,sawela prabowo gibran menunjukkan kepentingan rakyat prioritas utama lewat 17 program 17program prioritaspragibs,asafiraaananda,Capres,Fri Dec 15 03:59:32 +0000 2023,Suwela Prabowo Gibran showed the interests of the people of the top priority through 17 programs 17 priority programs
904,eiszchalifah budiman sujatmiko aktivis 98 beralih dukung prabowo apa kalau menilai sdh laku pdip berharap gendra dia diperhitungkan mengharap besar prabowo sdh menang jadi ri 1,Purba69889425,Capres,Fri Dec 15 03:59:28 +0000 2023,"Geisz Chalifah Budiman Sudjatmiko Activist 98 Turns to Support Prabowo What if he judging the PDIP behavior, he hopes that he will be taken into account."
906,lfito70427950 bbesoem acunbelanja ol ipohan rabowo sabar bang capres nya aja kagak paham ini buzzernya wkwk,alstevei,Capres,Fri Dec 15 03:59:24 +0000 2023,"Photo 70427950 BBESOEM poison shopping olohan Prabowo Patiently, Bang, the presidential candidate doesn't understand this buzzer"
907,mencapai kemandirian pangan energi air prabowo gibran memperjuangkan kehidupan lebih berkelanjutan 17program prioritaspragibs,anurmala1370,Capres,Fri Dec 15 03:59:19 +0000 2023,Achieve Prabowo Gibran's Water Energy Food Independence Fighting for more sustainable life 17 Priority Program Priority
908,ibran gen ibran tweet rabowo seneng liat mas gibran krn beliau bnrbnr totalitas,syakiraaq,Capres,Fri Dec 15 03:59:09 +0000 2023,Gibran Gibran Gibran Tweet Prabowo Seneng Clay Mas Gibran because he bnrbnr totality
910,oljokesid rabowo erindra olkar id setuju,ubaywasta,Capres,Fri Dec 15 03:59:08 +0000 2023,oljokesid rabowo erindra olkar id agree
911,ahnilanzar udah kasusnya ga dituntaskan ga diakui sbg pembela prabowo watak bengis prabowo ga layak diikuti ga bakalan peduli ama elu bahkan meninggal buat dia sekalipun,FatraIncs,Capres,Fri Dec 15 03:59:04 +0000 2023,Anil Anzar has not been completed as not recognized as a defender Prabowo Prabowo's character is not worthy of being followed by not caring about you even died for him even though
912,ansen jsp rabowo adu gagasan tp terkesan adu alasan contoh solusi apa utk menangani polisi udara krn pendanaannya sangat besar 80t gagasan ada ngelles lucu lg padahal latar belakang akademis memalukan,Hasan12790847,Capres,Fri Dec 15 03:59:04 +0000 2023,Ansen JSP Rabowo Aduce ideas but it seems that the reason is the reason for the solution to handle the air police because the funding is very large 80t the idea of there is a funny ngelles even though the academic background is embarrassing
913,adik prabowo sebut korupsi kemenhan sangat gila senjata 800 solat jadi 10 800 dolar,NTTberdiri,Capres,Fri Dec 15 03:59:04 +0000 2023,Prabowo's sister said that the Corruption of Kemenhan was very crazy about 800 prayers to 10 800 dollars
915,capres rabowo ibran tweet mencerminkan etika norma sopan santun akhlak baik tidak usah dipilih pilih capres yang punya integritas ketenangan kecerdasan semua sikap perilakunya,AAldhiaz,Capres,Fri Dec 15 03:59:01 +0000 2023,Candidate Prabowo Gibran Tweet reflects the ethics of the norms of good manners not to be chosen to choose presidential candidates who have integrity of calm intelligence all his behavior
916,kowboy2 bgitu lebih dekat rakyat huinginris rakyatnya canggung karna pak prabowo suka becanda rakyatnya kerja serius,sumarling080898,Capres,Fri Dec 15 03:58:54 +0000 2023,Ekowboy2 is so closer to the people of the British people awkward because Pak Prabowo likes his people to work seriously
918,emelord 666666 etikcom etiksumut prabowo dulu oposisi memperjuangkan perubahan beda prabowo sekarang pro pemerintah maunya nerusin status quo orang milih calon presiden karena ide dia bawa bukan pribadi calonnya gitu aja ngga paham sok edgy banget lu,hanirakamahe,Capres,Fri Dec 15 03:58:49 +0000 2023,"Emelord 666666 etiquette etiquette prabowo used to fight for the changes in different Prabowo now pro -government want to continue the status quo people choose the presidential candidate because the idea he brought is not the candidate just like that, he doesn't really understand so much edgy"
919,artaisocmed niesbaswedan rabowo nih contoh indikasi urat malu hampir putus kesan geinginy santuy selama dipoles langsung ambyar acara debat pertama dah puyeng bagaimana membela idolanya debat berikutnya nanti debat cawapres seinginga semaput,dulklemoh,Capres,Fri Dec 15 03:58:47 +0000 2023,Artaisocmed niesbaswedan rabowo is an example of an indication of the shame of the shame almost broke up the impression of geinty santuy during the polished immediately ambulu the first debate event and then how to defend his idol the next debate later the vice presidential debate will be asyaput
920,eetoembare esty j cayah rabowo okowi negeri mafia2,HappyTupay,Capres,Fri Dec 15 03:58:46 +0000 2023,COMPLEMENT RESTY J CAYAH PRABOWO OKWI MAFIA 2 MAFIA
921,program prabowo membawa harapan baru industri nasional peluang ekspor lebih menjanjikan 17program prioritaspragibs,gunawan_ry4n,Capres,Fri Dec 15 03:58:45 +0000 2023,The Prabowo program brings new hopes for the national industry export opportunities to be more promising 17 priority programs
922,prabowo gibran pemimpin memperjuangkan hak asasi manusia saat 17program prioritaspragibs,fahmidaud19,Capres,Fri Dec 15 03:58:45 +0000 2023,Prabowo Gibran Leaders fight for human rights during 17 Pragib Priority Programs
